,course_name,train_score,test_score,train_groundtruth,test_groundtruth,train_size,test_size,precision,recall,f1_score
223,MATH20,0.5743380855397149,0.7004405286343612,0.5631364562118126,0.5374449339207048,982,227,0.7755102040816326,0.6229508196721312,0.6909090909090909
224,CS110,0.7206349206349206,0.6989247311827957,0.42857142857142855,0.46236559139784944,1260,279,0.6363636363636364,0.813953488372093,0.7142857142857143
225,PHYSICS43,0.7423450336071695,0.7085308056872038,0.7333831217326363,0.7606635071090048,1339,422,0.9342105263157895,0.6635514018691588,0.7759562841530054
226,CS107,0.6824170831440255,0.7771587743732591,0.5515674693321218,0.6350974930362117,2201,359,0.7868217054263565,0.8903508771929824,0.8353909465020576
227,CS103,0.5390697674418604,0.5353535353535354,0.5390697674418604,0.5353535353535354,2150,297,0.5353535353535354,1.0,0.6973684210526315
228,CS109,0.7241558441558441,0.7538461538461538,0.6332467532467533,0.8102564102564103,1925,390,0.94,0.7436708860759493,0.8303886925795053
229,PHYSICS41,0.6661860129776496,0.6468085106382979,0.6647440519105984,0.6468085106382979,1387,470,0.6468085106382979,1.0,0.7855297157622739
230,CS221,0.7739403453689168,0.8255813953488372,0.7009419152276295,0.7906976744186046,1274,172,0.9076923076923077,0.8676470588235294,0.887218045112782
231,CS106B,0.6943989518506387,0.6621880998080614,0.6943989518506387,0.6621880998080614,3053,521,0.6621880998080614,1.0,0.7967667436489607
232,CS161,0.7031484257871065,0.7476923076923077,0.5704647676161919,0.6707692307692308,1334,325,0.7698412698412699,0.8899082568807339,0.825531914893617
