,course_name,train_score,test_score,dev_score,train_groundtruth,test_groundtruth,dev_groundtruth,train_size,test_size,dev_size,test_precision,test_recall,test_f1_score,dev_precision,dev_recall,dev_f1_score,dev_fpr,dev_tpr,dev_threshold,dev_auc
75,PHYSICS43,0.9865056818181818,0.9887005649717514,0.9943181818181818,0.9865056818181818,0.9887005649717514,0.9943181818181818,1408,177,176,0.9887005649717514,1.0,0.9943181818181819,0.9943181818181818,1.0,0.9971509971509972,[0. 0. 0. 0. 0. 1. 1.],"[0.         0.05142857 0.08571429 0.17142857 0.19428571 0.77142857
 1.        ]","[1.99999999 0.99999999 0.99999999 0.99601263 0.99521148 0.9839475
 0.98076897]",0.4828571428571429
76,CHEM33,0.9617723718505647,0.9583333333333334,0.9722222222222222,0.9617723718505647,0.9583333333333334,0.9722222222222222,1151,144,144,0.9583333333333334,1.0,0.9787234042553191,0.9722222222222222,1.0,0.9859154929577464,[0. 0. 0. 1. 1.],[0.         0.00714286 0.25       0.9        1.        ],[1.98748176 0.98748176 0.98299321 0.95658075 0.94166685],0.575
77,PHYSICS41,0.9824915824915825,0.989247311827957,0.978494623655914,0.9824915824915825,0.989247311827957,0.978494623655914,1485,186,186,0.989247311827957,1.0,0.9945945945945946,0.978494623655914,1.0,0.9891304347826088,[0. 1.],[0. 1.],[1.98314214 0.98314214],0.5
78,ME80,0.9295081967213115,0.8961038961038961,0.9210526315789473,0.9295081967213115,0.8961038961038961,0.9210526315789473,610,77,76,0.8961038961038961,1.0,0.9452054794520548,0.9210526315789473,1.0,0.958904109589041,[0. 1. 1.],[0.         0.94285714 1.        ],[1.94240832 0.94240832 0.72972936],0.4714285714285714
79,MATH51,0.9502885042166,0.9574468085106383,0.9645390070921985,0.9502885042166,0.9574468085106383,0.9645390070921985,2253,282,282,0.9574468085106383,1.0,0.9782608695652174,0.9645390070921985,1.0,0.9819494584837545,[0.  0.7 0.8 1. ],[0.         0.84558824 0.875      1.        ],[1.96246663 0.96246663 0.95789376 0.87030713],0.5694852941176471
80,CS161,0.9706103993971364,0.963855421686747,0.9819277108433735,0.9706103993971364,0.963855421686747,0.9819277108433735,1327,166,166,0.963855421686747,1.0,0.9815950920245399,0.9819277108433735,1.0,0.9908814589665653,"[0.         0.         0.         0.33333333 1.         1.
 1.        ]","[0.         0.01840491 0.04907975 0.10429448 0.7791411  0.85276074
 1.        ]","[1.98788267 0.98788267 0.98458096 0.97834807 0.97252066 0.96645105
 0.95756057]",0.32004089979550104
81,ENGR40M,0.976401179941003,0.953125,0.9763779527559056,0.976401179941003,0.953125,0.9763779527559056,1017,128,127,0.953125,1.0,0.976,0.9763779527559056,1.0,0.9880478087649402,[0. 0. 1.],[0.         0.40322581 1.        ],[1.98868784 0.98868784 0.96695665],0.7016129032258065
82,CS109,0.964902807775378,0.9612068965517241,0.9567099567099567,0.964902807775378,0.9612068965517241,0.9567099567099567,1852,232,231,0.9612068965517241,1.0,0.9802197802197802,0.9567099567099567,1.0,0.9778761061946903,[0.  0.  0.  0.  0.  0.  0.2 0.3 0.4 0.6 0.7 0.9 1.  1.  1.  1. ],"[0.         0.04977376 0.07692308 0.09049774 0.11312217 0.12669683
 0.38914027 0.51131222 0.66063348 0.77375566 0.87782805 0.95927602
 0.9638009  0.96832579 0.98190045 1.        ]","[1.99422033 0.99422033 0.99277245 0.99267249 0.98985446 0.98732682
 0.97483372 0.96868223 0.96825976 0.96056638 0.95646478 0.9460717
 0.93020326 0.91410385 0.91301123 0.85787082]",0.6610859728506787
83,CS107,0.9384765625,0.94921875,0.93359375,0.9384765625,0.94921875,0.93359375,2048,256,256,0.94921875,1.0,0.9739478957915831,0.93359375,1.0,0.9656565656565657,[0.         0.05882353 0.70588235 1.        ],[0.         0.14225941 0.9665272  1.        ],[1.98387097 0.98387097 0.93919326 0.84892087],0.6521043563869062
84,CS110,0.9114541023558083,0.935064935064935,0.948051948051948,0.9114541023558083,0.935064935064935,0.948051948051948,1231,154,154,0.935064935064935,1.0,0.9664429530201343,0.948051948051948,1.0,0.9733333333333333,[0.    0.125 1.   ],[0.         0.06164384 1.        ],[1.91818183 0.91818183 0.91079394],0.4683219178082192
85,CS103,0.9264179867143587,0.926530612244898,0.9142857142857143,0.9264179867143587,0.926530612244898,0.9142857142857143,1957,245,245,0.926530612244898,1.0,0.961864406779661,0.9142857142857143,1.0,0.955223880597015,[0.         0.14285714 1.        ],[0.         0.45535714 1.        ],[1.94353829 0.94353829 0.91465536],0.6562500000000001
86,CS106B,0.9597761455054215,0.9441340782122905,0.9551820728291317,0.9597761455054215,0.9441340782122905,0.9551820728291317,2859,358,357,0.9441340782122905,1.0,0.9712643678160919,0.9551820728291317,1.0,0.9770773638968481,[0.     0.4375 1.    ],[0.        0.3431085 1.       ],[1.97483589 0.97483589 0.95269924],0.45280425219941345
